filename,before_sig_MOS_DISC,before_sig_MOS_LOUD,before_sig_MOS_NOISE,before_sig_MOS_REVERB,before_sig_MOS_SIG,before_sig_MOS_OVRL,after_sig_MOS_DISC,after_sig_MOS_LOUD,after_sig_MOS_NOISE,after_sig_MOS_REVERB,after_sig_MOS_SIG,after_sig_MOS_OVRL,para_sig_MOS_DISC,para_sig_MOS_LOUD,para_sig_MOS_NOISE,para_sig_MOS_REVERB,para_sig_MOS_SIG,para_sig_MOS_OVRL
13_p227_169_mic1.wav,436,355,437,417,355,325,273,176,288,357,182,141,4.0,-45.0,113.0,0.4724543741049526,0,0
1_chetvero_nischih_s000004_seg_0.wav,457,336,443,480,421,387,350,152,398,397,263,165,15.0,7.0,2.0,0.9331065084750642,0,0
23_p227_099_mic1.wav,395,398,423,461,371,348,343,184,367,382,262,178,8.0,-18.0,3.0,0.0,0,0
0_p227_022_mic1.wav,395,428,458,468,409,379,411,159,392,427,195,139,10.0,-5.0,6.0,0.018166816824051635,0,0
18_imalavoglia_00_verga_f000005.wav,416,377,366,425,335,298,306,176,192,400,191,141,9.0,13.0,8.0,0.6695020345490956,0,0
32_p227_165_mic1.wav,448,423,452,447,379,334,372,189,356,396,260,175,0.0,19.0,10.0,0.8359426379011269,0,0
15_p227_069_mic1.wav,417,407,453,478,411,359,394,240,345,336,223,184,10.0,90.0,4.0,0.0,0,0
6_p227_177_mic2.wav,420,412,445,489,328,312,318,251,321,360,197,161,8.0,18.0,4.0,0.0,0,0
21_p227_062_mic2.wav,433,402,462,482,343,331,467,289,231,397,230,184,-157.0,-1.0,9.0,0.629577653734308,0,0
8_p228_205_mic1.wav,382,353,421,472,398,342,428,203,393,389,251,179,3.0,-51.0,3.0,0.7524293263103019,0,0
26_p227_099_mic1.wav,395,398,423,461,371,348,354,197,398,339,236,179,40.0,2.0,6.0,0.0,0,0
13_p228_318_mic2.wav,434,429,379,487,353,307,281,196,280,324,160,137,5.0,-12.0,1.0,0.5023006997498495,0,0
7_p228_271_mic2.wav,411,423,355,433,343,320,297,217,306,375,210,152,14.0,26.0,5.0,0.993864848910333,0,0
31_p227_057_mic1.wav,458,372,409,441,342,313,267,101,121,466,220,122,169.0,-103.0,272.0,0.0,0,0
36_p228_342_mic1.wav,435,382,432,443,383,317,453,176,267,383,213,149,-133.0,-53.0,143.0,0.2762956388758452,0,0
6_p228_369_mic2.wav,401,311,344,474,344,343,394,240,371,340,272,220,-79.0,8.0,10.0,0.2893945466727156,0,0
4_galatea_01_barrili_f000013.wav,385,464,404,418,310,267,362,291,337,353,202,165,4.0,37.0,4.0,0.6630435215208601,0,0
39_p228_336_mic2.wav,415,395,326,428,339,324,298,115,326,413,189,150,49.0,25.0,57.0,0.0,0,0
26_p228_228_mic2.wav,457,354,327,443,316,285,357,124,175,341,220,148,3.0,43.0,9.0,0.1753920657042537,0,0
24_p228_206_mic1.wav,433,305,387,481,405,355,307,265,340,310,195,163,15.0,-11.0,-54.0,1.0,0,0
28_p227_050_mic1.wav,460,410,300,461,377,314,340,211,410,331,241,178,149.0,-46.0,6.0,0.22911383426232168,0,0
29_p227_118_mic2.wav,365,398,376,444,351,303,407,129,244,407,217,160,-18.0,-8.0,10.0,0.0,0,0
5_galatea_01_barrili_f000013.wav,385,464,404,418,310,267,391,278,406,258,270,213,65.0,-21.0,3.0,0.025097278280611368,0,0
38_p227_103_mic2.wav,436,399,392,452,332,309,347,195,423,403,293,196,18.0,-8.0,-514.0,0.0,0,0
22_p228_342_mic1.wav,435,382,432,443,383,317,303,133,278,316,164,133,15.0,-28.0,153.0,0.0,0,0
13_p227_054_mic1.wav,391,358,423,405,338,309,386,244,331,320,178,157,3.0,-9.0,0.0,0.38625160685571225,0,0
30_p227_071_mic1.wav,416,387,439,452,361,325,310,211,347,349,200,168,18.0,-30.0,7.0,0.0,0,0
18_p228_318_mic2.wav,434,429,379,487,353,307,327,179,338,340,203,156,17.0,20.0,64.0,0.8517242098303189,0,0
16_p227_178_mic2.wav,422,393,380,470,354,329,326,193,251,401,234,173,169.0,9.0,3.0,0.4453033936874524,0,0
6_p228_260_mic1.wav,458,369,437,488,447,377,329,237,337,331,173,141,16.0,-1.0,0.0,0.3156391053792176,0,0
39_p228_348_mic2.wav,447,383,344,480,345,313,367,156,394,408,283,178,39.0,-5.0,17.0,0.0,0,0
29_p228_336_mic2.wav,415,395,326,428,339,324,278,265,322,333,193,170,209.0,27.0,8.0,0.0,0,0
0_p227_061_mic1.wav,449,459,466,470,424,386,311,236,281,337,185,155,5.0,-7.0,5.0,0.8445834420949311,0,0
4_p228_260_mic1.wav,458,369,437,488,447,377,210,101,105,463,228,123,8.0,5.0,1.0,0.0,0,0
20_keraban_le_tetu_1_05_f000019_seg_0.wav,371,352,357,422,292,255,317,121,226,418,180,133,10.0,14.0,33.0,0.544840243955545,0,0
16_p228_263_mic1.wav,415,344,413,473,383,338,337,215,357,391,266,183,1.0,12.0,10.0,0.8871083458510621,0,0
7_p228_336_mic2.wav,415,395,326,428,339,324,363,163,375,392,267,167,6.0,11.0,3.0,0.0,0,0
37_p227_042_mic1.wav,380,415,395,404,364,342,400,271,382,354,246,189,7.0,20.0,-6.0,0.4433946065718031,0,0
9_p228_318_mic2.wav,434,429,379,487,353,307,298,192,263,382,181,137,20.0,-14.0,4.0,0.0,0,0
25_galatea_01_barrili_f000006.wav,390,429,391,383,350,304,345,282,365,335,250,201,15.0,22.0,10.0,0.0,0,0
0_p227_072_mic1.wav,413,400,410,462,356,328,411,169,408,349,235,162,9.0,30.0,8.0,0.7647874528298917,0,0
15_p227_057_mic1.wav,458,372,409,441,342,313,365,142,401,427,187,156,68.0,-91.0,-12.0,0.0,0,0
37_p228_330_mic2.wav,419,398,351,476,396,349,422,289,393,305,225,202,-105.0,183.0,1.0,0.0,0,0
14_p228_260_mic1.wav,458,369,437,488,447,377,349,171,384,396,261,176,20.0,-17.0,3.0,0.5393297302248694,0,0
29_p228_269_mic1.wav,461,394,383,428,387,355,299,152,216,308,158,135,2.0,-96.0,5.0,0.19877498811453542,0,0
14_p227_050_mic1.wav,460,410,300,461,377,314,364,168,404,347,190,146,10.0,14.0,8.0,0.6192415451959921,0,0
3_p228_209_mic2.wav,435,413,370,438,406,340,410,154,404,429,223,147,9.0,11.0,6.0,0.4880325103048838,0,0
38_p227_062_mic2.wav,433,402,462,482,343,331,409,181,369,394,235,157,5.0,28.0,-11.0,0.35611743029842025,0,0
38_p228_220_mic2.wav,391,347,416,463,379,340,370,179,446,279,209,152,11.0,-10.0,6.0,1.0,0,0
18_p227_083_mic1.wav,410,388,431,441,334,327,208,101,105,460,218,120,18.0,-11.0,3.0,0.0,0,0
16_p228_334_mic1.wav,358,398,425,444,373,339,221,101,107,453,211,121,146.0,-13.0,1.0,0.44595911062344495,0,0
37_p227_118_mic2.wav,365,398,376,444,351,303,321,216,337,303,205,158,4.0,41.0,88.0,0.7998323186765197,0,0
38_p227_073_mic2.wav,421,257,364,485,303,312,331,169,307,361,179,145,11.0,-29.0,4.0,1.0,0,0
30_p228_289_mic2.wav,469,391,391,469,377,358,344,110,112,421,291,145,14.0,-17.0,1.0,0.0,0,0
3_p227_158_mic1.wav,388,351,376,445,319,301,389,282,355,313,248,206,20.0,-9.0,8.0,0.9211822451547133,0,0
18_keraban_le_tetu_1_07_f000046_seg_0.wav,302,322,376,439,273,228,393,287,123,314,182,141,11.0,2.0,8.0,0.08410923491540367,0,0
4_p228_339_mic2.wav,461,363,379,485,401,352,357,171,388,388,259,177,15.0,-4.0,3.0,0.18881222395182273,0,0
20_p227_061_mic1.wav,449,459,466,470,424,386,408,170,415,369,194,142,-69.0,-20.0,-91.0,0.11521558963083245,0,0
8_p228_348_mic2.wav,447,383,344,480,345,313,371,278,382,283,225,177,19.0,-29.0,10.0,0.37545198358325815,0,0
18_galatea_01_barrili_f000008.wav,375,433,384,347,344,289,322,172,275,368,203,150,4.0,18.0,155.0,0.20087283805305622,0,0
33_galatea_01_barrili_f000008.wav,375,433,384,347,344,289,423,192,330,338,227,161,1.0,6.0,0.0,0.6272392145111925,0,0
36_p227_169_mic2.wav,407,331,334,461,301,296,428,301,354,247,244,205,-95.0,-14.0,8.0,0.20721784585911507,0,0
33_p228_338_mic2.wav,403,368,413,446,371,332,332,130,289,399,128,113,102.0,-329.0,3.0,0.931809501174536,0,0
37_imalavoglia_00_verga_f000005.wav,416,377,366,425,335,298,447,213,334,387,249,168,-123.0,4.0,11.0,0.3270132500855173,0,0
27_oblomov_s000011_seg_0.wav,419,430,449,477,413,371,345,183,357,383,199,164,8.0,-78.0,3.0,0.3853302040227401,0,0
2_p227_169_mic2.wav,407,331,334,461,301,296,295,240,342,324,176,148,15.0,-24.0,2.0,0.6151960327363122,0,0
18_p227_113_mic2.wav,363,432,405,465,373,347,348,246,339,322,228,195,11.0,219.0,1.0,1.0,0,0
19_p228_342_mic1.wav,435,382,432,443,383,317,346,181,372,386,262,180,10.0,67.0,10.0,0.8065937609665296,0,0
18_p228_233_mic2.wav,361,350,378,400,309,280,220,101,106,461,219,120,15.0,-147.0,9.0,0.32579174883775797,0,0
27_p227_042_mic1.wav,380,415,395,404,364,342,369,183,348,391,250,168,-23.0,-10.0,-63.0,0.9251142798750399,0,0
26_p228_233_mic2.wav,361,350,378,400,309,280,369,260,141,432,265,180,14.0,-4.0,10.0,0.4899163678398891,0,0
16_p227_054_mic1.wav,391,358,423,405,338,309,287,203,298,379,210,174,5.0,28.0,2.0,0.29477782956580223,0,0
9_p227_082_mic2.wav,405,372,381,421,347,310,290,111,242,368,171,148,0.0,17.0,7.0,0.012653630564058993,0,0
31_p227_123_mic2.wav,424,396,362,473,338,327,283,161,272,358,185,158,185.0,-71.0,2.0,0.26269610238151075,0,0
25_p227_103_mic2.wav,436,399,392,452,332,309,213,101,112,450,220,122,5.0,-57.0,179.0,0.28308228579233574,0,0
34_keraban_le_tetu_1_07_f000046_seg_0.wav,302,322,376,439,273,228,424,160,240,253,225,150,43.0,-25.0,267.0,0.29358540908296304,0,0
6_p228_244_mic2.wav,413,414,389,457,392,351,374,258,199,317,224,179,8.0,-21.0,6.0,0.3222689734476736,0,0
18_p227_099_mic1.wav,395,398,423,461,371,348,374,194,367,348,237,183,49.0,26.0,3.0,0.0,0,0
20_p227_113_mic2.wav,363,432,405,465,373,347,292,208,250,410,211,170,6.0,-23.0,3.0,0.4248038224482722,0,0
32_p228_279_mic2.wav,440,345,377,472,355,315,428,102,108,416,125,107,18.0,-141.0,245.0,0.0,0,0
8_p227_158_mic1.wav,388,351,376,445,319,301,438,185,353,404,240,175,13.0,-17.0,9.0,0.1737641004212216,0,0
36_galatea_01_barrili_f000008.wav,375,433,384,347,344,289,307,175,375,357,183,164,5.0,-16.0,1.0,0.18967809947675307,0,0
16_p227_123_mic2.wav,424,396,362,473,338,327,339,129,250,401,208,139,42.0,-252.0,4.0,0.8003442485810047,0,0
21_p228_330_mic2.wav,419,398,351,476,396,349,399,284,377,354,283,228,3.0,-9.0,62.0,0.0,0,0
11_p228_206_mic1.wav,433,305,387,481,405,355,324,241,303,343,215,182,122.0,14.0,9.0,0.13732356407562984,0,0
36_p228_271_mic2.wav,411,423,355,433,343,320,282,118,382,406,156,149,241.0,-18.0,-50.0,0.7330594563912597,0,0
35_p228_260_mic1.wav,458,369,437,488,447,377,382,203,396,403,303,220,-25.0,-10.0,0.0,0.0,0,0
7_p227_073_mic2.wav,421,257,364,485,303,312,411,198,378,308,198,154,-106.0,-5.0,10.0,0.4704649042490987,0,0
24_p227_090_mic1.wav,414,451,410,449,357,318,262,238,304,302,184,161,314.0,15.0,6.0,0.0,0,0
18_p227_103_mic2.wav,436,399,392,452,332,309,407,251,252,201,225,187,-37.0,78.0,6.0,1.0,0,0
12_p228_289_mic2.wav,469,391,391,469,377,358,208,101,104,462,222,121,94.0,6.0,2.0,0.4082699615522979,0,0
3_p228_339_mic2.wav,461,363,379,485,401,352,409,229,394,321,268,192,1.0,17.0,10.0,0.647676814728127,0,0
26_p228_209_mic1.wav,447,354,379,467,390,330,329,166,186,382,188,132,6.0,-48.0,224.0,0.18583460175671462,0,0
15_keraban_le_tetu_1_05_f000019_seg_0.wav,371,352,357,422,292,255,294,223,264,373,217,172,13.0,19.0,8.0,0.0,0,0
29_chetvero_nischih_s000013_seg_0.wav,395,400,470,474,397,361,327,144,270,382,188,139,18.0,9.0,8.0,0.03765866900801518,0,0
33_p228_363_mic2.wav,458,348,356,466,378,340,416,278,363,335,209,179,-87.0,-32.0,9.0,0.7102774548501207,0,0
34_p227_094_mic1.wav,416,400,429,426,383,357,210,101,105,463,228,123,4.0,-66.0,171.0,0.5656988044816953,0,0
28_p227_107_mic1.wav,448,408,462,416,392,360,439,163,398,400,278,180,3.0,30.0,6.0,0.7521642905407703,0,0
22_p227_048_mic2.wav,404,336,443,476,328,297,380,287,418,273,249,201,16.0,35.0,8.0,0.3491878967225771,0,0
9_p228_300_mic1.wav,449,297,398,469,398,356,317,178,254,355,207,152,12.0,-22.0,2.0,0.7645464216606515,0,0
29_p228_345_mic1.wav,479,368,420,485,397,356,297,103,132,344,250,143,20.0,-149.0,197.0,1.0,0,0
7_p228_338_mic2.wav,403,368,413,446,371,332,408,184,329,373,215,173,12.0,6.0,10.0,0.7298713838825548,0,0
20_galatea_01_barrili_f000006.wav,390,429,391,383,350,304,349,253,371,255,241,173,16.0,39.0,8.0,0.16642562277974227,0,0
35_p228_206_mic1.wav,433,305,387,481,405,355,322,249,370,377,245,184,12.0,6.0,37.0,0.0,0,0
22_p227_178_mic2.wav,422,393,380,470,354,329,354,151,247,316,207,150,-13.0,-23.0,7.0,0.3218143431239432,0,0
22_p228_283_mic2.wav,468,413,397,479,385,338,218,101,106,464,226,122,188.0,-106.0,6.0,0.28621876013231573,0,0
30_p227_020_mic2.wav,386,368,411,456,377,335,352,170,282,391,224,156,20.0,-54.0,94.0,0.5852934833757372,0,0
3_p227_089_mic2.wav,424,366,362,455,308,281,437,155,389,239,243,168,2.0,1.0,1.0,0.43883434007268585,0,0
26_p227_138_mic2.wav,433,401,388,488,359,346,309,129,299,392,175,139,15.0,-114.0,5.0,0.10806033160168316,0,0
30_p228_205_mic1.wav,382,353,421,472,398,342,213,101,105,462,222,121,479.0,-98.0,2.0,0.0,0,0
30_p228_275_mic1.wav,412,368,382,431,377,338,353,174,386,398,273,183,3.0,-50.0,3.0,0.0,0,0
23_p228_220_mic2.wav,391,347,416,463,379,340,292,254,341,358,200,165,1.0,-5.0,-105.0,0.0,0,0
7_p228_275_mic1.wav,412,368,382,431,377,338,210,101,105,463,229,123,15.0,4.0,3.0,0.08738451329463837,0,0
38_galatea_01_barrili_f000006.wav,390,429,391,383,350,304,325,162,108,478,332,147,15.0,-24.0,222.0,0.0,0,0
29_p228_334_mic1.wav,358,398,425,444,373,339,399,119,111,407,207,148,10.0,0.0,281.0,0.0,0,0
37_p227_048_mic2.wav,404,336,443,476,328,297,373,183,285,372,209,162,27.0,28.0,5.0,0.0,0,0
3_p228_220_mic2.wav,391,347,416,463,379,340,403,247,395,297,217,177,0.0,-16.0,37.0,0.9828494451716265,0,0
34_p228_206_mic1.wav,433,305,387,481,405,355,354,169,319,345,242,185,5.0,-25.0,6.0,0.0,0,0
13_p228_339_mic2.wav,461,363,379,485,401,352,435,172,402,384,249,162,10.0,-3.0,7.0,0.0,0,0
18_p228_220_mic2.wav,391,347,416,463,379,340,358,147,386,406,265,174,16.0,-28.0,9.0,0.758303125930293,0,0
13_p228_348_mic2.wav,447,383,344,480,345,313,440,190,340,352,215,170,7.0,26.0,2.0,0.0,0,0
15_p228_345_mic1.wav,479,368,420,485,397,356,283,143,261,337,194,158,11.0,-104.0,2.0,0.0,0,0
29_p227_072_mic1.wav,413,400,410,462,356,328,337,181,284,355,171,138,9.0,-21.0,134.0,0.8143097158422196,0,0
28_keraban_le_tetu_1_05_f000019_seg_0.wav,371,352,357,422,292,255,377,213,408,366,276,210,12.0,-72.0,7.0,0.6957142430307157,0,0
9_p227_042_mic1.wav,380,415,395,404,364,342,414,214,387,344,214,166,16.0,30.0,1.0,0.13200987795511354,0,0
11_p227_080_mic1.wav,379,369,372,403,332,300,319,314,341,330,189,154,13.0,-16.0,9.0,0.6374399112151208,0,0
39_p228_337_mic2.wav,451,341,335,472,384,311,221,101,106,462,226,122,207.0,6.0,8.0,0.0,0,0
16_p227_074_mic1.wav,476,433,411,469,389,358,478,369,167,465,238,183,14.0,3.0,9.0,0.0,0,0
21_p227_118_mic2.wav,365,398,376,444,351,303,328,293,360,335,197,172,18.0,1.0,33.0,0.1107558843191433,0,0
3_p228_345_mic1.wav,479,368,420,485,397,356,411,214,348,313,222,172,2.0,12.0,3.0,0.3352953313354369,0,0
0_p228_300_mic1.wav,449,297,398,469,398,356,304,287,347,347,199,170,4.0,-21.0,8.0,0.20872260445558932,0,0
27_p227_181_mic1.wav,466,413,404,459,381,350,315,133,311,379,164,140,12.0,-24.0,3.0,0.0,0,0
8_p228_330_mic2.wav,419,398,351,476,396,349,367,153,416,389,220,145,18.0,-23.0,9.0,0.0,0,0
24_p227_032_mic1.wav,371,368,438,471,372,343,332,209,294,368,198,164,2.0,20.0,-101.0,0.8381127972563623,0,0
32_p227_010_mic2.wav,416,349,342,438,373,337,321,150,288,396,159,140,87.0,-70.0,1.0,0.659965691740913,0,0
6_p227_123_mic1.wav,410,373,424,451,391,354,355,102,126,380,182,123,60.0,14.0,4.0,1.0,0,0
9_p227_118_mic2.wav,365,398,376,444,351,303,307,166,313,353,209,193,3.0,-26.0,-4.0,0.13505462652587685,0,0
36_p228_316_mic1.wav,432,375,407,452,393,330,247,101,112,457,220,120,195.0,10.0,2.0,0.0,0,0
8_p228_336_mic2.wav,415,395,326,428,339,324,480,198,269,416,175,137,-103.0,27.0,0.0,0.3434962217617018,0,0
23_p228_342_mic1.wav,435,382,432,443,383,317,362,183,371,374,241,175,7.0,23.0,7.0,0.9804263028561205,0,0
28_p228_209_mic2.wav,435,413,370,438,406,340,361,171,392,409,252,161,9.0,-7.0,6.0,0.9779814568868734,0,0
1_p227_089_mic2.wav,424,366,362,455,308,281,430,209,253,386,202,158,11.0,-11.0,9.0,0.04704954759547442,0,0
21_p227_138_mic2.wav,433,401,388,488,359,346,362,310,119,481,321,156,11.0,-55.0,8.0,0.0,0,0
18_keraban_le_tetu_1_05_f000019_seg_0.wav,371,352,357,422,292,255,207,101,106,453,208,118,7.0,9.0,8.0,0.24132088811977492,0,0
0_p227_126_mic2.wav,464,301,364,479,316,272,369,165,372,391,240,171,9.0,10.0,1.0,0.32952502574738707,0,0
7_p227_074_mic1.wav,476,433,411,469,389,358,299,172,327,354,195,153,2.0,18.0,6.0,0.21225627829367466,0,0
2_p228_271_mic2.wav,411,423,355,433,343,320,441,322,289,191,268,218,6.0,-1.0,0.0,0.2280576544174655,0,0
38_p227_168_mic1.wav,393,377,421,415,365,312,305,211,306,341,215,182,18.0,116.0,-90.0,0.5205764333417995,0,0
26_p227_061_mic2.wav,420,413,408,469,433,382,225,101,106,458,215,119,116.0,-106.0,217.0,0.0,0,0
34_p227_165_mic1.wav,448,423,452,447,379,334,206,101,105,460,225,122,3.0,-30.0,194.0,0.5907835008960038,0,0
3_p227_096_mic1.wav,387,376,432,428,343,305,355,159,364,345,212,153,16.0,13.0,1.0,0.40515806093447637,0,0
28_p228_369_mic2.wav,401,311,344,474,344,343,310,291,337,358,231,188,93.0,-24.0,8.0,1.0,0,0
20_p227_042_mic1.wav,380,415,395,404,364,342,280,202,316,368,174,154,18.0,28.0,10.0,0.9958043663335715,0,0
11_p227_113_mic2.wav,363,432,405,465,373,347,463,192,309,408,236,180,9.0,-29.0,73.0,0.0,0,0
0_imalavoglia_00_verga_f000005.wav,416,377,366,425,335,298,475,206,347,291,220,173,20.0,24.0,7.0,0.11821580819647759,0,0
18_p228_289_mic2.wav,469,391,391,469,377,358,465,214,371,346,256,199,-22.0,3.0,8.0,0.6754987625890375,0,0
33_p228_233_mic2.wav,361,350,378,400,309,280,349,149,385,400,254,160,6.0,-4.0,9.0,0.9482867573970181,0,0
20_p227_061_mic2.wav,420,413,408,469,433,382,352,201,297,360,162,130,118.0,68.0,81.0,0.0,0,0
37_p228_300_mic1.wav,449,297,398,469,398,356,207,101,106,459,224,122,228.0,22.0,250.0,0.0,0,0
21_p228_334_mic1.wav,358,398,425,444,373,339,308,222,313,272,208,175,18.0,-29.0,10.0,1.0,0,0
29_chetvero_nischih_s000004_seg_0.wav,457,336,443,480,421,387,359,217,371,384,238,185,7.0,7.0,-113.0,0.0,0,0
38_p228_205_mic1.wav,382,353,421,472,398,342,200,101,105,462,223,122,186.0,-98.0,278.0,0.0,0,0
15_galatea_01_barrili_f000006.wav,390,429,391,383,350,304,345,220,373,324,218,169,15.0,-16.0,0.0,0.6475614339294841,0,0
20_galatea_01_barrili_f000013.wav,385,464,404,418,310,267,428,211,383,373,258,200,20.0,26.0,9.0,0.1921799076106272,0,0
32_p228_334_mic1.wav,358,398,425,444,373,339,321,207,322,343,240,166,-1.0,-11.0,66.0,0.18722104124814998,0,0
8_p227_030_mic1.wav,438,441,434,471,404,358,326,276,320,273,223,198,65.0,16.0,93.0,1.0,0,0
16_p227_010_mic2.wav,416,349,342,438,373,337,337,156,285,348,210,144,101.0,-12.0,8.0,0.7853589595983583,0,0
37_keraban_le_tetu_1_05_f000019_seg_0.wav,371,352,357,422,292,255,309,200,266,370,207,158,71.0,11.0,0.0,0.0,0,0
17_p228_283_mic2.wav,468,413,397,479,385,338,307,212,190,417,235,155,111.0,9.0,5.0,0.3290620359946286,0,0
0_p228_271_mic2.wav,411,423,355,433,343,320,399,141,356,412,232,150,2.0,5.0,10.0,0.6490885152573422,0,0
23_p228_209_mic2.wav,435,413,370,438,406,340,336,197,356,388,249,170,16.0,-152.0,7.0,0.3626540237018091,0,0
14_p228_336_mic2.wav,415,395,326,428,339,324,334,168,362,357,213,152,15.0,27.0,6.0,0.17338851615971596,0,0
39_p227_061_mic1.wav,449,459,466,470,424,386,211,101,106,463,231,123,18.0,29.0,281.0,0.0,0,0
26_p228_260_mic1.wav,458,369,437,488,447,377,379,164,381,384,248,206,18.0,-86.0,5.0,0.0,0,0
6_p227_088_mic1.wav,464,396,441,485,440,414,376,238,314,336,200,155,13.0,-14.0,10.0,0.6360345536666847,0,0
38_p227_020_mic2.wav,386,368,411,456,377,335,343,184,367,382,262,178,15.0,-153.0,-191.0,0.0,0,0
10_p228_364_mic2.wav,425,326,368,406,331,303,344,169,294,381,215,168,16.0,22.0,3.0,0.30009839325555177,0,0
2_p227_020_mic2.wav,386,368,411,456,377,335,327,146,282,356,159,137,0.0,-8.0,6.0,0.5382838154693108,0,0
12_p227_073_mic2.wav,421,257,364,485,303,312,394,203,354,408,274,183,19.0,-30.0,8.0,0.0,0,0
30_p228_342_mic1.wav,435,382,432,443,383,317,348,214,357,349,265,194,18.0,-7.0,7.0,0.0,0,0
9_p227_074_mic1.wav,476,433,411,469,389,358,378,260,435,282,230,164,18.0,-11.0,4.0,0.03461626859802314,0,0
35_p227_126_mic2.wav,464,301,364,479,316,272,242,101,114,463,225,125,1.0,-1.0,8.0,0.0,0,0
9_p227_086_mic2.wav,421,355,443,487,313,339,405,182,179,385,201,168,-66.0,24.0,3.0,0.6506948602383461,0,0
14_p228_369_mic2.wav,401,311,344,474,344,343,358,138,398,397,200,134,2.0,-9.0,2.0,0.5415078645183629,0,0
17_p228_275_mic1.wav,412,368,382,431,377,338,312,188,312,351,158,125,62.0,-13.0,7.0,0.7386213153797436,0,0
38_p227_071_mic1.wav,416,387,439,452,361,325,298,143,348,382,160,140,19.0,-29.0,-34.0,0.0,0,0
3_p228_300_mic1.wav,449,297,398,469,398,356,427,276,349,333,207,180,1.0,-14.0,9.0,1.0,0,0
17_p227_048_mic2.wav,404,336,443,476,328,297,265,102,117,460,222,122,6.0,15.0,1.0,0.6300004424639258,0,0
11_p227_165_mic1.wav,448,423,452,447,379,334,450,148,321,385,307,191,-88.0,15.0,4.0,0.6086118866857346,0,0
19_p227_020_mic2.wav,386,368,411,456,377,335,462,298,117,485,313,181,1.0,125.0,190.0,0.917385442372244,0,0
20_oblomov_s000011_seg_0.wav,419,430,449,477,413,371,302,182,264,388,174,133,-152.0,42.0,8.0,1.0,0,0
9_p227_080_mic1.wav,379,369,372,403,332,300,293,105,111,472,233,119,9.0,20.0,9.0,0.35339550494834393,0,0
36_p227_079_mic1.wav,453,430,420,491,376,338,443,188,388,406,239,161,9.0,-6.0,1.0,0.6472287260605217,0,0
35_p227_086_mic2.wav,421,355,443,487,313,339,389,260,407,302,182,149,8.0,23.0,11.0,0.34646165486279346,0,0
16_p227_177_mic2.wav,420,412,445,489,328,312,210,101,105,463,229,123,12.0,23.0,4.0,0.0,0,0
4_p227_099_mic1.wav,395,398,423,461,371,348,350,167,383,395,268,177,7.0,11.0,10.0,0.5958951430067125,0,0
29_p227_181_mic1.wav,466,413,404,459,381,350,200,101,104,459,221,121,19.0,-106.0,4.0,0.0,0,0
22_p228_364_mic2.wav,425,326,368,406,331,303,338,131,258,389,202,146,19.0,-26.0,3.0,0.0,0,0
37_p228_263_mic1.wav,415,344,413,473,383,338,360,135,391,360,249,152,75.0,25.0,-24.0,0.0,0,0
1_p228_309_mic2.wav,383,384,385,436,380,322,370,274,363,351,275,216,8.0,19.0,2.0,0.186462985856775,0,0
34_p227_083_mic1.wav,410,388,431,441,334,327,330,184,324,350,226,171,230.0,4.0,91.0,0.8491638855558088,0,0
33_galatea_01_barrili_f000006.wav,390,429,391,383,350,304,414,192,394,360,227,171,4.0,-14.0,-133.0,0.4152941259942604,0,0
39_chetvero_nischih_s000013_seg_0.wav,395,400,470,474,397,361,338,257,338,318,228,195,6.0,-26.0,0.0,0.8796883142205577,0,0
1_p227_036_mic2.wav,446,367,383,467,383,349,436,275,377,281,207,172,6.0,14.0,4.0,0.9154862012432191,0,0
23_p227_158_mic1.wav,388,351,376,445,319,301,479,336,197,466,227,187,-148.0,19.0,247.0,0.5512255413657625,0,0
36_p228_228_mic2.wav,457,354,327,443,316,285,317,126,264,371,208,175,35.0,-7.0,1.0,0.7876878462245195,0,0
36_p227_086_mic2.wav,421,355,443,487,313,339,419,219,389,308,288,227,12.0,2.0,7.0,0.0,0,0
20_p227_057_mic1.wav,458,372,409,441,342,313,279,104,302,384,172,128,154.0,29.0,10.0,0.0,0,0
30_p227_062_mic2.wav,433,402,462,482,343,331,331,150,354,395,192,154,14.0,-114.0,4.0,0.0,0,0
25_p227_086_mic2.wav,421,355,443,487,313,339,360,186,389,400,282,193,108.0,19.0,7.0,0.0,0,0
10_p227_107_mic1.wav,448,408,462,416,392,360,377,282,367,305,223,178,12.0,28.0,2.0,0.6453935557467613,0,0
33_p227_020_mic2.wav,386,368,411,456,377,335,350,166,410,397,290,186,5.0,76.0,0.0,0.0,0,0
5_p228_338_mic2.wav,403,368,413,446,371,332,428,320,388,268,278,239,1.0,-6.0,8.0,0.5204382186171086,0,0
4_p227_169_mic1.wav,436,355,437,417,355,325,353,174,386,398,273,183,-12.0,22.0,30.0,0.311562330154867,0,0
24_p227_074_mic1.wav,476,433,411,469,389,358,348,153,383,406,258,161,-5.0,-2.0,2.0,0.32308059318663274,0,0
16_p228_365_mic2.wav,438,375,407,450,392,342,303,232,296,341,220,181,17.0,-24.0,3.0,0.44358386053991883,0,0
4_p228_205_mic1.wav,382,353,421,472,398,342,378,230,460,332,249,192,0.0,-28.0,6.0,0.13292569467252646,0,0
33_galatea_01_barrili_f000013.wav,385,464,404,418,310,267,357,189,365,377,188,156,13.0,-6.0,10.0,0.6474339866838921,0,0
